date,city,country,latitude,longitude,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,wind_max_kmh,humidity_pct
2018-04-27,Paris,Europe,48.86,2.35,18.2,5.9,12.5,0.0,27.1,63
2018-04-28,Paris,Europe,48.86,2.35,14.4,8.5,12.2,0.1,25.2,67
2018-04-29,Paris,Europe,48.86,2.35,11.9,8.4,10.3,12.5,22.4,89
2018-04-30,Paris,Europe,48.86,2.35,9.8,3.3,5.8,23.8,46.9,94
2018-05-01,Paris,Europe,48.86,2.35,12.7,4.2,8.2,0.3,14.5,75
2018-05-02,Paris,Europe,48.86,2.35,15.9,4.1,10.6,0.7,24.3,70
2018-05-03,Paris,Europe,48.86,2.35,15.6,4.9,11.2,0.0,15.1,70
2018-05-04,Paris,Europe,48.86,2.35,17.8,5.1,12.0,0.0,19.6,67
2018-05-05,Paris,Europe,48.86,2.35,21.9,8.1,15.3,0.0,18.7,71
2018-05-06,Paris,Europe,48.86,2.35,25.6,11.0,18.3,0.0,14.5,73
2018-05-07,Paris,Europe,48.86,2.35,24.9,10.4,17.8,0.0,13.6,67
2018-05-08,Paris,Europe,48.86,2.35,25.5,10.8,18.1,0.0,24.9,68
2018-05-09,Paris,Europe,48.86,2.35,21.1,11.2,15.7,0.0,15.3,74
2018-05-10,Paris,Europe,48.86,2.35,16.4,7.7,12.9,0.5,21.7,63
2018-05-11,Paris,Europe,48.86,2.35,20.2,5.1,13.5,0.0,13.7,66
2018-05-12,Paris,Europe,48.86,2.35,19.6,9.4,14.3,5.0,26.6,77
2018-05-13,Paris,Europe,48.86,2.35,14.2,8.8,11.2,2.3,18.6,77
2018-05-14,Paris,Europe,48.86,2.35,14.6,9.2,12.0,9.9,26.9,84
2018-05-15,Paris,Europe,48.86,2.35,20.6,10.4,15.1,0.5,19.0,81
2018-05-16,Paris,Europe,48.86,2.35,21.3,10.4,15.2,1.7,24.7,76
2018-05-17,Paris,Europe,48.86,2.35,17.6,9.2,12.8,0.0,19.2,70
2018-05-18,Paris,Europe,48.86,2.35,17.5,5.4,11.7,0.0,15.2,69
2018-05-19,Paris,Europe,48.86,2.35,18.2,6.1,12.5,0.0,15.9,71
2018-05-20,Paris,Europe,48.86,2.35,21.8,6.6,14.7,0.0,14.3,71
2018-05-21,Paris,Europe,48.86,2.35,21.6,9.8,16.4,0.1,9.2,75
2018-05-22,Paris,Europe,48.86,2.35,23.0,12.4,17.3,0.8,13.6,77
2018-05-23,Paris,Europe,48.86,2.35,21.2,11.9,16.7,1.3,14.1,78
2018-05-24,Paris,Europe,48.86,2.35,23.1,12.6,17.8,0.7,8.7,81
2018-05-25,Paris,Europe,48.86,2.35,25.3,11.6,18.6,0.3,17.1,79
2018-05-26,Paris,Europe,48.86,2.35,27.5,15.9,22.0,0.2,23.2,70
2018-05-27,Paris,Europe,48.86,2.35,26.5,16.8,21.3,1.0,12.1,72
2018-05-28,Paris,Europe,48.86,2.35,26.4,16.4,20.5,10.2,13.6,78
2018-05-29,Paris,Europe,48.86,2.35,21.7,14.9,18.7,2.2,10.1,87
2018-05-30,Paris,Europe,48.86,2.35,24.1,15.3,19.8,1.0,13.0,77
2018-05-31,Paris,Europe,48.86,2.35,23.2,16.4,19.2,4.2,16.2,83
2018-06-01,Paris,Europe,48.86,2.35,22.2,15.1,17.6,12.4,15.9,85
2018-06-02,Paris,Europe,48.86,2.35,22.5,13.0,18.0,0.0,9.7,77
2018-06-03,Paris,Europe,48.86,2.35,24.6,13.4,19.8,0.1,13.2,74
2018-06-04,Paris,Europe,48.86,2.35,24.9,16.2,19.8,6.9,14.9,79
2018-06-05,Paris,Europe,48.86,2.35,22.0,15.9,18.7,11.2,17.1,85
2018-06-06,Paris,Europe,48.86,2.35,23.0,14.4,18.5,11.1,14.4,86
2018-06-07,Paris,Europe,48.86,2.35,23.9,15.6,19.8,0.3,13.5,78
2018-06-08,Paris,Europe,48.86,2.35,24.3,13.9,20.0,0.2,13.7,80
2018-06-09,Paris,Europe,48.86,2.35,25.1,15.0,20.0,3.2,14.0,83
2018-06-10,Paris,Europe,48.86,2.35,23.8,15.9,20.3,1.3,10.9,83
2018-06-11,Paris,Europe,48.86,2.35,21.6,17.1,19.1,18.9,12.1,90
2018-06-12,Paris,Europe,48.86,2.35,18.8,15.1,16.8,24.3,22.8,85
2018-06-13,Paris,Europe,48.86,2.35,17.9,9.9,14.4,0.8,16.6,74
2018-06-14,Paris,Europe,48.86,2.35,19.9,9.7,15.5,0.6,18.7,79
2018-06-15,Paris,Europe,48.86,2.35,22.0,12.4,17.1,0.5,11.6,77
2018-06-16,Paris,Europe,48.86,2.35,21.3,12.9,16.9,0.0,15.3,68
2018-06-17,Paris,Europe,48.86,2.35,19.7,14.1,16.6,0.0,17.5,69
2018-06-18,Paris,Europe,48.86,2.35,21.7,14.4,17.9,0.7,15.5,77
2018-06-19,Paris,Europe,48.86,2.35,23.5,14.8,18.6,0.0,11.6,80
2018-06-20,Paris,Europe,48.86,2.35,26.9,13.1,20.3,0.0,9.5,78
2018-06-21,Paris,Europe,48.86,2.35,19.6,12.4,16.8,0.6,22.2,69
2018-06-22,Paris,Europe,48.86,2.35,20.0,7.2,14.4,0.0,16.9,60
2018-06-23,Paris,Europe,48.86,2.35,20.8,8.1,15.2,0.0,15.1,63
2018-06-24,Paris,Europe,48.86,2.35,21.7,11.7,17.2,0.0,17.7,62
2018-06-25,Paris,Europe,48.86,2.35,23.8,11.9,18.3,0.0,20.7,65
2018-06-26,Paris,Europe,48.86,2.35,25.8,13.1,19.7,0.0,16.7,61
2018-06-27,Paris,Europe,48.86,2.35,27.6,13.5,21.4,0.0,16.3,61
2018-06-28,Paris,Europe,48.86,2.35,27.1,16.9,22.5,0.0,23.9,50
2018-06-29,Paris,Europe,48.86,2.35,28.9,17.5,23.5,0.0,22.2,51
2018-06-30,Paris,Europe,48.86,2.35,31.3,18.1,24.9,0.1,16.2,54
2018-07-01,Paris,Europe,48.86,2.35,31.8,19.1,26.6,0.0,15.6,52
2018-07-02,Paris,Europe,48.86,2.35,29.4,19.1,24.5,0.0,13.7,48
2018-07-03,Paris,Europe,48.86,2.35,27.9,18.0,23.6,0.1,11.2,66
2018-07-04,Paris,Europe,48.86,2.35,27.9,18.4,23.6,0.5,13.4,65
2018-07-05,Paris,Europe,48.86,2.35,26.2,18.0,22.0,3.1,14.3,64
2018-07-06,Paris,Europe,48.86,2.35,27.9,15.3,22.2,0.0,13.0,58
2018-07-07,Paris,Europe,48.86,2.35,29.4,18.0,24.3,0.4,13.3,54
2018-07-08,Paris,Europe,48.86,2.35,29.0,18.0,24.2,0.0,16.5,54
2018-07-09,Paris,Europe,48.86,2.35,26.2,16.7,21.9,0.0,22.2,50
2018-07-10,Paris,Europe,48.86,2.35,21.4,16.5,19.1,0.2,17.7,59
2018-07-11,Paris,Europe,48.86,2.35,23.1,13.2,18.5,0.4,17.1,65
2018-07-12,Paris,Europe,48.86,2.35,25.1,15.4,20.4,0.1,14.1,60
2018-07-13,Paris,Europe,48.86,2.35,26.5,16.6,21.4,0.0,14.8,64
2018-07-14,Paris,Europe,48.86,2.35,28.0,17.0,23.1,0.1,10.2,56
2018-07-15,Paris,Europe,48.86,2.35,29.5,18.0,24.1,0.5,13.4,50
2018-07-16,Paris,Europe,48.86,2.35,29.4,17.1,23.6,0.0,12.7,51
2018-07-17,Paris,Europe,48.86,2.35,25.4,17.2,21.6,0.0,15.3,53
2018-07-18,Paris,Europe,48.86,2.35,27.3,17.1,22.2,0.0,16.4,47
2018-07-19,Paris,Europe,48.86,2.35,29.5,16.2,23.7,0.0,16.6,44
2018-07-20,Paris,Europe,48.86,2.35,23.0,17.1,19.9,7.3,12.9,75
2018-07-21,Paris,Europe,48.86,2.35,25.4,15.1,20.0,0.0,14.2,69
2018-07-22,Paris,Europe,48.86,2.35,26.6,16.3,21.7,0.0,12.1,61
2018-07-23,Paris,Europe,48.86,2.35,29.5,16.4,23.5,0.0,12.3,56
2018-07-24,Paris,Europe,48.86,2.35,30.0,18.5,24.8,0.0,10.8,54
2018-07-25,Paris,Europe,48.86,2.35,31.2,19.9,26.1,0.0,10.5,53
2018-07-26,Paris,Europe,48.86,2.35,34.3,20.3,28.1,0.0,7.0,50
2018-07-27,Paris,Europe,48.86,2.35,35.0,20.2,26.7,1.3,22.7,58
2018-07-28,Paris,Europe,48.86,2.35,24.5,18.9,21.5,2.9,22.1,61
2018-07-29,Paris,Europe,48.86,2.35,27.2,17.6,21.3,2.8,28.2,58
2018-07-30,Paris,Europe,48.86,2.35,26.5,18.9,22.6,0.3,20.2,69
2018-07-31,Paris,Europe,48.86,2.35,26.8,18.9,22.4,0.2,14.3,63
2018-08-01,Paris,Europe,48.86,2.35,29.0,16.6,22.7,0.0,12.7,55
2018-08-02,Paris,Europe,48.86,2.35,31.2,17.0,24.3,0.0,14.0,54
2018-08-03,Paris,Europe,48.86,2.35,34.0,19.5,27.0,0.0,17.3,48
2018-08-04,Paris,Europe,48.86,2.35,32.5,19.4,26.2,0.0,23.2,47
2018-08-05,Paris,Europe,48.86,2.35,30.1,17.1,23.9,0.0,16.1,54
2018-08-06,Paris,Europe,48.86,2.35,32.6,16.3,25.1,0.0,9.1,45
2018-08-07,Paris,Europe,48.86,2.35,35.5,18.6,26.4,7.3,22.5,48
2018-08-08,Paris,Europe,48.86,2.35,26.3,18.0,22.0,0.2,21.7,58
2018-08-09,Paris,Europe,48.86,2.35,19.5,15.1,17.9,14.9,28.4,73
2018-08-10,Paris,Europe,48.86,2.35,23.1,11.5,17.8,0.0,21.8,58
2018-08-11,Paris,Europe,48.86,2.35,23.8,13.6,18.9,0.1,10.9,61
2018-08-12,Paris,Europe,48.86,2.35,30.0,14.2,21.9,0.1,16.4,51
2018-08-13,Paris,Europe,48.86,2.35,23.0,17.1,19.5,2.1,23.8,74
2018-08-14,Paris,Europe,48.86,2.35,24.3,15.2,19.6,0.5,16.9,70
2018-08-15,Paris,Europe,48.86,2.35,24.1,15.1,19.9,0.0,10.9,69
2018-08-16,Paris,Europe,48.86,2.35,29.2,14.6,21.7,0.0,21.9,67
2018-08-17,Paris,Europe,48.86,2.35,23.6,15.6,19.6,0.9,17.0,64
2018-08-18,Paris,Europe,48.86,2.35,25.3,12.1,18.5,0.0,15.6,67
2018-08-19,Paris,Europe,48.86,2.35,27.6,13.3,20.9,0.0,16.3,68
2018-08-20,Paris,Europe,48.86,2.35,25.3,18.8,21.7,0.3,15.5,70
2018-08-21,Paris,Europe,48.86,2.35,25.5,17.5,21.5,0.6,11.0,73
2018-08-22,Paris,Europe,48.86,2.35,29.0,15.4,22.3,0.0,13.9,70
2018-08-23,Paris,Europe,48.86,2.35,26.4,16.5,21.2,0.0,21.8,71
2018-08-24,Paris,Europe,48.86,2.35,19.9,14.3,17.4,1.3,18.7,62
2018-08-25,Paris,Europe,48.86,2.35,19.3,11.6,15.9,0.5,20.5,55
2018-08-26,Paris,Europe,48.86,2.35,23.0,8.1,17.1,0.0,21.9,52
2018-08-27,Paris,Europe,48.86,2.35,22.5,14.0,19.3,1.9,19.6,66
2018-08-28,Paris,Europe,48.86,2.35,26.1,10.1,18.7,0.0,8.3,64
2018-08-29,Paris,Europe,48.86,2.35,19.8,15.8,17.8,17.9,25.0,80
2018-08-30,Paris,Europe,48.86,2.35,20.4,12.7,17.1,0.0,12.0,72
2018-08-31,Paris,Europe,48.86,2.35,21.1,13.1,17.3,0.3,10.7,64
2018-09-01,Paris,Europe,48.86,2.35,22.5,9.8,16.8,0.0,11.8,54
2018-09-02,Paris,Europe,48.86,2.35,23.8,9.6,17.4,0.0,12.5,52
2018-09-03,Paris,Europe,48.86,2.35,24.7,12.2,18.4,0.0,19.3,66
2018-09-04,Paris,Europe,48.86,2.35,21.2,16.5,18.6,0.8,14.9,79
2018-09-05,Paris,Europe,48.86,2.35,24.5,16.6,19.9,0.5,13.0,82
2018-09-06,Paris,Europe,48.86,2.35,21.8,13.9,18.3,0.9,18.9,75
2018-09-07,Paris,Europe,48.86,2.35,20.2,13.1,16.1,0.0,21.1,65
2018-09-08,Paris,Europe,48.86,2.35,22.6,10.2,16.4,0.0,8.5,59
2018-09-09,Paris,Europe,48.86,2.35,28.5,11.5,20.0,0.0,11.9,54
2018-09-10,Paris,Europe,48.86,2.35,24.2,13.9,18.8,0.0,13.6,67
2018-09-11,Paris,Europe,48.86,2.35,28.5,12.8,20.7,0.0,15.8,59
2018-09-12,Paris,Europe,48.86,2.35,27.1,12.8,19.9,0.0,16.4,68
2018-09-13,Paris,Europe,48.86,2.35,19.2,15.1,16.9,1.7,15.6,78
2018-09-14,Paris,Europe,48.86,2.35,20.9,12.6,16.5,0.0,18.4,62
2018-09-15,Paris,Europe,48.86,2.35,21.6,9.2,15.5,0.0,9.1,67
2018-09-16,Paris,Europe,48.86,2.35,25.0,10.4,17.6,0.0,10.0,57
2018-09-17,Paris,Europe,48.86,2.35,28.6,10.1,20.1,0.0,14.2,49
2018-09-18,Paris,Europe,48.86,2.35,25.9,17.0,21.5,0.3,20.2,60
2018-09-19,Paris,Europe,48.86,2.35,26.2,16.0,20.7,0.0,19.7,63
2018-09-20,Paris,Europe,48.86,2.35,25.6,14.4,20.3,0.0,20.8,63
2018-09-21,Paris,Europe,48.86,2.35,20.5,12.9,17.2,6.6,27.9,59
2018-09-22,Paris,Europe,48.86,2.35,19.4,10.8,15.3,0.9,29.3,60
2018-09-23,Paris,Europe,48.86,2.35,24.0,11.3,17.6,11.9,43.8,82
2018-09-24,Paris,Europe,48.86,2.35,16.0,7.3,11.8,0.0,15.6,63
2018-09-25,Paris,Europe,48.86,2.35,16.6,6.1,11.4,0.0,17.9,64
2018-09-26,Paris,Europe,48.86,2.35,19.9,5.2,12.1,0.0,11.3,63
2018-09-27,Paris,Europe,48.86,2.35,24.4,7.1,15.6,0.0,7.6,66
2018-09-28,Paris,Europe,48.86,2.35,20.1,10.1,14.6,0.0,24.1,71
2018-09-29,Paris,Europe,48.86,2.35,17.9,8.0,12.3,0.0,18.9,59
2018-09-30,Paris,Europe,48.86,2.35,17.6,4.5,11.2,0.0,18.2,66
2018-10-01,Paris,Europe,48.86,2.35,15.3,7.7,11.7,0.2,25.5,60
2018-10-02,Paris,Europe,48.86,2.35,16.8,8.1,13.2,0.3,24.9,73
2018-10-03,Paris,Europe,48.86,2.35,19.0,12.9,16.0,0.3,15.3,78
2018-10-04,Paris,Europe,48.86,2.35,20.6,8.6,14.4,0.0,10.1,73
2018-10-05,Paris,Europe,48.86,2.35,24.5,6.9,14.8,0.0,10.8,71
2018-10-06,Paris,Europe,48.86,2.35,22.7,9.4,16.4,1.5,15.6,70
2018-10-07,Paris,Europe,48.86,2.35,15.2,12.6,13.9,10.4,20.1,85
2018-10-08,Paris,Europe,48.86,2.35,18.1,6.8,12.4,0.0,11.2,68
2018-10-09,Paris,Europe,48.86,2.35,22.4,6.7,14.0,0.0,12.4,76
2018-10-10,Paris,Europe,48.86,2.35,24.5,10.6,17.6,0.0,20.8,71
2018-10-11,Paris,Europe,48.86,2.35,25.5,15.3,19.1,2.3,24.1,71
2018-10-12,Paris,Europe,48.86,2.35,24.9,14.5,19.4,0.1,26.2,75
2018-10-13,Paris,Europe,48.86,2.35,26.0,16.5,20.4,0.0,16.9,69
2018-10-14,Paris,Europe,48.86,2.35,25.0,16.2,20.6,0.0,27.8,56
2018-10-15,Paris,Europe,48.86,2.35,25.5,15.6,19.8,0.0,19.9,51
2018-10-16,Paris,Europe,48.86,2.35,24.1,12.5,18.0,0.0,8.6,62
2018-10-17,Paris,Europe,48.86,2.35,20.5,11.1,15.3,0.0,11.4,81
2018-10-18,Paris,Europe,48.86,2.35,21.2,11.5,14.9,0.0,24.7,78
2018-10-19,Paris,Europe,48.86,2.35,19.1,9.4,13.4,0.0,15.3,82
2018-10-20,Paris,Europe,48.86,2.35,16.5,7.4,11.5,0.0,14.1,77
2018-10-21,Paris,Europe,48.86,2.35,18.1,4.6,10.5,0.0,10.6,76
2018-10-22,Paris,Europe,48.86,2.35,15.0,8.7,11.6,0.0,22.4,80
2018-10-23,Paris,Europe,48.86,2.35,17.0,3.8,10.3,0.0,18.1,76
2018-10-24,Paris,Europe,48.86,2.35,17.1,9.6,13.2,0.0,13.4,86
2018-10-25,Paris,Europe,48.86,2.35,15.6,7.9,12.0,0.0,12.1,84
2018-10-26,Paris,Europe,48.86,2.35,14.2,6.4,10.0,0.4,22.4,80
2018-10-27,Paris,Europe,48.86,2.35,9.7,2.3,6.3,0.0,15.3,75
2018-10-28,Paris,Europe,48.86,2.35,9.1,3.6,5.8,0.2,34.1,73
2018-10-29,Paris,Europe,48.86,2.35,7.3,4.2,5.3,0.6,26.2,72
2018-10-30,Paris,Europe,48.86,2.35,10.6,2.1,6.6,9.9,26.6,79
2018-10-31,Paris,Europe,48.86,2.35,13.4,1.6,7.8,5.4,24.5,86
2018-11-01,Paris,Europe,48.86,2.35,13.6,8.1,10.7,3.9,22.6,80
2018-11-02,Paris,Europe,48.86,2.35,11.6,2.8,6.8,0.0,11.3,82
2018-11-03,Paris,Europe,48.86,2.35,10.6,-0.4,4.6,0.0,10.2,82
2018-11-04,Paris,Europe,48.86,2.35,12.7,1.6,6.7,0.0,13.8,89
2018-11-05,Paris,Europe,48.86,2.35,18.9,8.6,12.9,0.0,14.0,76
2018-11-06,Paris,Europe,48.86,2.35,18.5,10.1,14.2,0.0,28.5,72
2018-11-07,Paris,Europe,48.86,2.35,12.8,9.6,11.0,2.7,25.9,80
2018-11-08,Paris,Europe,48.86,2.35,12.9,4.0,8.7,0.4,16.3,83
2018-11-09,Paris,Europe,48.86,2.35,14.6,5.2,9.6,0.1,23.8,83
2018-11-10,Paris,Europe,48.86,2.35,12.4,10.8,11.5,5.6,29.2,86
2018-11-11,Paris,Europe,48.86,2.35,13.2,10.9,11.8,6.3,26.2,88
2018-11-12,Paris,Europe,48.86,2.35,11.4,9.6,10.6,16.1,13.3,93
2018-11-13,Paris,Europe,48.86,2.35,14.2,6.8,10.2,0.0,19.2,83
2018-11-14,Paris,Europe,48.86,2.35,13.5,4.0,8.7,0.0,10.1,91
2018-11-15,Paris,Europe,48.86,2.35,10.5,4.8,7.9,0.0,11.9,97
2018-11-16,Paris,Europe,48.86,2.35,9.1,4.2,7.0,0.0,12.4,95
2018-11-17,Paris,Europe,48.86,2.35,8.5,1.0,4.9,0.0,17.7,80
2018-11-18,Paris,Europe,48.86,2.35,8.6,1.6,4.5,0.0,19.0,67
2018-11-19,Paris,Europe,48.86,2.35,6.6,-0.3,2.9,0.3,27.8,65
2018-11-20,Paris,Europe,48.86,2.35,3.3,-0.1,1.9,2.9,21.5,90
2018-11-21,Paris,Europe,48.86,2.35,5.4,-3.8,0.9,0.0,10.7,87
2018-11-22,Paris,Europe,48.86,2.35,5.0,-0.8,2.8,1.5,9.9,97
2018-11-23,Paris,Europe,48.86,2.35,9.2,1.0,5.2,2.2,11.7,94
2018-11-24,Paris,Europe,48.86,2.35,9.6,4.0,6.9,5.2,17.7,93
2018-11-25,Paris,Europe,48.86,2.35,8.2,4.3,6.5,8.6,17.2,95
2018-11-26,Paris,Europe,48.86,2.35,7.3,4.7,5.8,1.0,13.7,92
2018-11-27,Paris,Europe,48.86,2.35,9.2,1.8,5.5,5.4,24.4,90
2018-11-28,Paris,Europe,48.86,2.35,11.9,7.5,10.2,19.4,22.5,89
2018-11-29,Paris,Europe,48.86,2.35,13.2,9.6,11.1,2.5,24.6,78
2018-11-30,Paris,Europe,48.86,2.35,12.1,6.9,9.5,0.0,23.6,86
2018-12-01,Paris,Europe,48.86,2.35,11.1,5.6,8.3,5.9,27.7,91
2018-12-02,Paris,Europe,48.86,2.35,15.5,10.9,13.6,11.1,25.3,90
2018-12-03,Paris,Europe,48.86,2.35,14.1,11.0,12.7,7.3,29.5,87
2018-12-04,Paris,Europe,48.86,2.35,10.9,7.2,9.5,1.3,19.4,84
2018-12-05,Paris,Europe,48.86,2.35,12.1,7.7,10.1,3.3,21.4,89
2018-12-06,Paris,Europe,48.86,2.35,13.5,9.9,11.8,0.6,18.1,91
2018-12-07,Paris,Europe,48.86,2.35,12.6,7.3,10.5,5.3,34.1,83
2018-12-08,Paris,Europe,48.86,2.35,12.3,6.6,9.6,0.7,40.9,73
2018-12-09,Paris,Europe,48.86,2.35,10.5,7.3,9.2,2.6,36.8,80
2018-12-10,Paris,Europe,48.86,2.35,9.2,4.9,7.1,0.4,20.0,86
2018-12-11,Paris,Europe,48.86,2.35,7.8,1.8,4.3,0.0,7.6,91
2018-12-12,Paris,Europe,48.86,2.35,4.3,0.8,2.3,0.0,19.8,90
2018-12-13,Paris,Europe,48.86,2.35,3.9,-1.8,0.8,0.0,22.3,82
2018-12-14,Paris,Europe,48.86,2.35,2.2,-3.8,-1.1,0.0,13.7,76
2018-12-15,Paris,Europe,48.86,2.35,3.6,-2.5,0.1,11.6,23.9,79
2018-12-16,Paris,Europe,48.86,2.35,7.2,2.0,4.8,1.5,14.9,95
2018-12-17,Paris,Europe,48.86,2.35,8.6,3.5,5.8,0.9,15.9,90
2018-12-18,Paris,Europe,48.86,2.35,8.9,3.5,6.2,0.9,21.5,84
2018-12-19,Paris,Europe,48.86,2.35,10.2,6.7,8.0,3.0,21.4,90
2018-12-20,Paris,Europe,48.86,2.35,10.2,5.8,7.6,0.1,26.2,83
2018-12-21,Paris,Europe,48.86,2.35,14.4,9.1,12.4,8.5,39.2,87
2018-12-22,Paris,Europe,48.86,2.35,12.3,8.6,10.8,0.4,26.9,84
2018-12-23,Paris,Europe,48.86,2.35,13.6,8.1,11.1,7.1,28.7,91
2018-12-24,Paris,Europe,48.86,2.35,12.9,3.0,8.0,4.4,22.0,91
2018-12-25,Paris,Europe,48.86,2.35,6.0,-1.9,2.0,0.0,10.7,92
2018-12-26,Paris,Europe,48.86,2.35,4.9,-3.5,-0.5,0.0,9.7,92
2018-12-27,Paris,Europe,48.86,2.35,2.5,-3.8,-1.5,0.0,10.1,91
2018-12-28,Paris,Europe,48.86,2.35,0.7,-3.5,-0.9,0.0,8.8,99
2018-12-29,Paris,Europe,48.86,2.35,7.7,0.1,3.9,0.1,13.2,92
2018-12-30,Paris,Europe,48.86,2.35,9.1,2.4,6.5,0.4,9.7,96
2018-12-31,Paris,Europe,48.86,2.35,9.5,6.1,8.0,0.8,10.0,94
2019-01-01,Paris,Europe,48.86,2.35,8.9,5.6,7.4,0.4,16.5,88
2019-01-02,Paris,Europe,48.86,2.35,7.5,3.5,5.0,0.0,13.7,79
2019-01-03,Paris,Europe,48.86,2.35,5.9,1.6,3.8,0.0,12.4,82
2019-01-04,Paris,Europe,48.86,2.35,5.4,0.9,3.2,0.0,9.7,86
2019-01-05,Paris,Europe,48.86,2.35,6.3,1.1,3.5,0.0,14.0,80
2019-01-06,Paris,Europe,48.86,2.35,6.4,1.9,4.1,0.4,8.4,84
2019-01-07,Paris,Europe,48.86,2.35,7.9,2.8,5.7,0.6,18.6,92
2019-01-08,Paris,Europe,48.86,2.35,8.6,2.9,7.3,1.2,22.2,83
2019-01-09,Paris,Europe,48.86,2.35,5.9,1.8,3.8,0.2,22.1,78
2019-01-10,Paris,Europe,48.86,2.35,4.7,-1.4,1.5,0.0,13.2,85
2019-01-11,Paris,Europe,48.86,2.35,7.1,1.5,4.5,0.7,12.3,94
2019-01-12,Paris,Europe,48.86,2.35,8.9,2.8,6.2,0.4,23.2,92
2019-01-13,Paris,Europe,48.86,2.35,10.6,8.0,9.3,0.9,31.7,87
2019-01-14,Paris,Europe,48.86,2.35,9.6,3.7,7.3,0.4,22.8,79
2019-01-15,Paris,Europe,48.86,2.35,8.4,3.5,5.8,0.0,13.7,77
2019-01-16,Paris,Europe,48.86,2.35,7.2,1.0,4.9,1.0,26.4,78
2019-01-17,Paris,Europe,48.86,2.35,6.9,-1.0,4.5,2.3,26.2,86
2019-01-18,Paris,Europe,48.86,2.35,4.7,-2.2,0.3,0.0,12.8,85
2019-01-19,Paris,Europe,48.86,2.35,2.4,-2.3,0.1,2.6,14.3,90
2019-01-20,Paris,Europe,48.86,2.35,3.6,-0.1,1.9,0.3,14.6,92
2019-01-21,Paris,Europe,48.86,2.35,2.2,-5.6,-2.3,0.0,9.8,84
2019-01-22,Paris,Europe,48.86,2.35,1.8,-3.3,-0.5,8.2,17.1,92
2019-01-23,Paris,Europe,48.86,2.35,2.1,-1.1,0.6,1.2,21.4,92
2019-01-24,Paris,Europe,48.86,2.35,2.6,-2.4,0.0,0.7,13.5,88
2019-01-25,Paris,Europe,48.86,2.35,7.9,0.8,3.5,1.0,16.0,92
2019-01-26,Paris,Europe,48.86,2.35,9.2,6.2,7.8,0.9,28.3,88
2019-01-27,Paris,Europe,48.86,2.35,8.1,3.0,5.8,2.8,32.6,84
2019-01-28,Paris,Europe,48.86,2.35,6.3,-1.6,3.0,0.0,25.0,76
2019-01-29,Paris,Europe,48.86,2.35,5.3,-3.0,0.8,7.6,21.0,85
2019-01-30,Paris,Europe,48.86,2.35,4.6,-0.6,1.9,10.2,31.5,86
2019-01-31,Paris,Europe,48.86,2.35,5.1,-4.8,-0.6,4.4,23.8,92
2019-02-01,Paris,Europe,48.86,2.35,7.9,2.1,4.7,4.0,20.8,91
2019-02-02,Paris,Europe,48.86,2.35,5.7,1.4,3.6,1.7,27.7,87
2019-02-03,Paris,Europe,48.86,2.35,5.8,-2.8,2.0,0.0,20.7,79
2019-02-04,Paris,Europe,48.86,2.35,3.2,-1.6,1.0,1.3,19.8,81
2019-02-05,Paris,Europe,48.86,2.35,7.8,-2.5,2.7,0.0,11.9,87
2019-02-06,Paris,Europe,48.86,2.35,11.4,4.1,7.9,3.0,21.7,90
2019-02-07,Paris,Europe,48.86,2.35,10.6,6.1,8.5,2.5,28.0,78
2019-02-08,Paris,Europe,48.86,2.35,10.3,5.9,8.4,0.5,38.5,81
2019-02-09,Paris,Europe,48.86,2.35,11.6,6.8,9.0,1.0,33.8,74
2019-02-10,Paris,Europe,48.86,2.35,10.6,4.3,8.1,13.2,39.6,82
2019-02-11,Paris,Europe,48.86,2.35,8.8,2.1,5.2,0.1,20.2,79
2019-02-12,Paris,Europe,48.86,2.35,7.8,-2.3,2.2,0.0,10.5,86
2019-02-13,Paris,Europe,48.86,2.35,7.8,-3.2,1.5,0.0,11.3,88
2019-02-14,Paris,Europe,48.86,2.35,12.4,-2.6,3.5,0.0,12.9,85
2019-02-15,Paris,Europe,48.86,2.35,13.6,-0.6,5.2,0.0,11.9,78
2019-02-16,Paris,Europe,48.86,2.35,14.5,0.2,6.2,0.0,12.7,82
2019-02-17,Paris,Europe,48.86,2.35,16.2,1.9,7.2,0.0,18.2,70
2019-02-18,Paris,Europe,48.86,2.35,14.0,1.3,7.2,0.0,15.2,75
2019-02-19,Paris,Europe,48.86,2.35,11.2,2.6,7.2,0.5,9.7,83
2019-02-20,Paris,Europe,48.86,2.35,12.6,-0.2,5.5,0.0,9.4,89
2019-02-21,Paris,Europe,48.86,2.35,14.8,1.3,7.8,0.0,10.3,84
2019-02-22,Paris,Europe,48.86,2.35,15.2,1.5,7.1,0.0,8.9,89
2019-02-23,Paris,Europe,48.86,2.35,14.6,3.6,8.3,0.0,13.4,79
2019-02-24,Paris,Europe,48.86,2.35,13.5,0.2,5.8,0.0,12.2,61
2019-02-25,Paris,Europe,48.86,2.35,15.6,0.2,6.7,0.0,12.7,69
2019-02-26,Paris,Europe,48.86,2.35,16.9,1.5,7.8,0.0,13.3,80
2019-02-27,Paris,Europe,48.86,2.35,18.8,1.0,9.0,0.0,11.1,79
2019-02-28,Paris,Europe,48.86,2.35,14.0,5.0,9.7,2.4,29.8,81
